arena,source,speaker,party,house,date,text_length,vader_label,vader_score,distilbert_label,distilbert_score,sentiment_label,sentiment_score,dominant_topic,dominant_frame,frame_utopian,frame_dystopian,frame_regulatory,frame_economic,frame_ethical,text_preview
media,The Guardian,Baroness Vere,Conservative,Lords,2026-04-17,5000,POSITIVE,0.8319,NEGATIVE,-0.9539619088172913,NEGATIVE,-0.061030954408645643,5,economic_industrial,2,2,0,5,0,"Liz Kendall urges UK public to embrace AI as government makes first £500m fund investment | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 N"
media,The Guardian,Baroness Vere,Conservative,Lords,2026-01-28,5000,POSITIVE,0.9301,NEGATIVE,-0.9920194745063782,NEUTRAL,-0.030959737253189068,5,economic_industrial,5,0,0,9,0,"Artificial intelligence will cost jobs, admits Liz Kendall | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image Toggle"
media,The Guardian,Baroness Vere,Conservative,Lords,2026-07-05,5000,NEGATIVE,-0.6997,NEGATIVE,-0.7391437888145447,NEGATIVE,-0.7194218944072723,1,dystopian_risk,1,3,1,3,0,"AI poses ‘Hiroshima’-style threat to humanity without global rules, says Cooper | Yvette Cooper | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image "
media,The Guardian,Baroness Vere,Conservative,Lords,2023-05-25,5000,POSITIVE,0.6605,NEGATIVE,-0.9871230125427246,NEGATIVE,-0.16331150627136232,5,dystopian_risk,2,4,3,3,0,"No 10 acknowledges ‘existential’ risk of AI for first time | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image Toggle"
media,GOV.UK,Baroness Vere,Conservative,Lords,2023-03-29,5000,POSITIVE,0.9794,NEGATIVE,-0.9924295544624329,NEUTRAL,-0.0065147772312164065,2,economic_industrial,2,0,4,6,3,"A pro-innovation approach to regulating Artificial Intelligence: Secretary of State letter to the Digital Regulation Cooperation Forum - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to m"
media,GOV.UK,Baroness Vere,Conservative,Lords,2025-01-29,5000,POSITIVE,0.9883,NEGATIVE,-0.9945915341377258,NEUTRAL,-0.003145767068862937,6,utopian_opportunity,5,1,3,4,2,"First International AI Safety Report to inform discussions at AI Action Summit - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cook"
media,GOV.UK,Baroness Vere,Conservative,Lords,2024-05-17,5000,POSITIVE,0.9833,NEGATIVE,-0.9922212958335876,NEUTRAL,-0.004460647916793847,2,economic_industrial,5,4,2,6,2,"Safety of advanced AI under the spotlight in first ever independent, international scientific report - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like "
media,GOV.UK,Baroness Vere,Conservative,Lords,2024-05-21,5000,POSITIVE,0.9871,NEGATIVE,-0.9808924794197083,NEUTRAL,0.0031037602901458627,2,regulatory_governance,3,1,6,4,2,"Historic first as companies spanning North America, Asia, Europe and Middle East agree safety commitments on development of AI - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this"
media,GOV.UK,Baroness Vere,Conservative,Lords,2024-02-01,5000,POSITIVE,0.9796,NEGATIVE,-0.9944465160369873,NEUTRAL,-0.007423258018493639,2,economic_industrial,2,1,2,4,2,"International expertise to drive International AI Safety Report - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to understa"
media,GOV.UK,Baroness Vere,Conservative,Lords,2024-05-21,4152,POSITIVE,0.9925,NEGATIVE,-0.9919407963752747,NEUTRAL,0.0002796018123626953,2,economic_industrial,2,0,2,4,3,"Frontier AI Safety Commitments, AI Seoul Summit 2024 - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to understand how you "
media,GOV.UK,Baroness Vere,Conservative,Lords,2024-01-25,5000,POSITIVE,0.9769,NEGATIVE,-0.9935465455055237,NEUTRAL,-0.008323272752761846,2,utopian_opportunity,8,1,3,8,2,"Business and tech heavyweights to boost productivity through AI - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to understa"
media,GOV.UK,Baroness Vere,Conservative,Lords,2023-10-25,5000,POSITIVE,0.9477,NEGATIVE,-0.9953729510307312,NEUTRAL,-0.023836475515365607,2,utopian_opportunity,5,2,2,4,2,"Prime Minister calls for global responsibility to take AI risks seriously and seize its opportunities - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like"
media,GOV.UK,Baroness Williams of Trafford,Conservative,Lords,,5000,POSITIVE,0.9432,NEGATIVE,-0.9917168021202087,NEUTRAL,-0.02425840106010435,2,economic_industrial,1,0,2,3,2,"The Rt Hon Baroness Williams of Trafford - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to understand how you use GOV.UK, "
media,GOV.UK,Baroness Williams of Trafford,Conservative,Lords,2023-03-29,5000,POSITIVE,0.992,NEGATIVE,-0.9721254706382751,NEUTRAL,0.009937264680862423,2,economic_industrial,7,1,4,8,6,"UK unveils world leading approach to innovation in first artificial intelligence white paper to turbocharge growth - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website wor"
media,GOV.UK,Baroness Williams of Trafford,Conservative,Lords,2023-03-29,5000,POSITIVE,0.9735,NEGATIVE,-0.9959565997123718,NEUTRAL,-0.011228299856185897,2,regulatory_governance,3,0,5,4,2,"AI regulation: a pro-innovation approach - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to understand how you use GOV.UK, "
media,GOV.UK,Baroness Williams of Trafford,Conservative,Lords,2023-10-27,5000,POSITIVE,0.9909,NEGATIVE,-0.995315432548523,NEUTRAL,-0.002207716274261473,2,utopian_opportunity,4,3,3,4,2,"Leading frontier AI companies publish safety policies - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to understand how you"
media,GOV.UK,Baroness Williams of Trafford,Conservative,Lords,2023-10-27,4981,POSITIVE,0.9842,NEGATIVE,-0.9952877759933472,NEUTRAL,-0.005543887996673602,2,economic_industrial,2,1,2,4,3,"Emerging processes for frontier AI safety - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to understand how you use GOV.UK,"
media,The Guardian,Baroness Williams of Trafford,Conservative,Lords,2023-09-25,5000,POSITIVE,0.6003,NEGATIVE,-0.9940539002418518,NEGATIVE,-0.19687695012092593,5,dystopian_risk,1,3,0,3,0,"Dangerous AI systems need a ‘smoke alarm’, warn UK ministers | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image Togg"
media,The Guardian,Baroness Williams of Trafford,Conservative,Lords,2023-11-01,5000,POSITIVE,0.701,NEGATIVE,-0.992143988609314,NEGATIVE,-0.145571994304657,5,dystopian_risk,2,4,2,2,0,"UK, US, EU and China sign declaration of AI’s ‘catastrophic’ danger | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous ima"
media,The Guardian,Baroness Williams of Trafford,Conservative,Lords,2023-10-24,5000,POSITIVE,0.8973,NEGATIVE,-0.9953004121780396,NEUTRAL,-0.04900020608901978,5,dystopian_risk,1,5,2,2,2,"AI firms must be held responsible for harm they cause, ‘godfathers’ of technology say | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next "
media,GOV.UK,Baroness Williams of Trafford,Conservative,Lords,2023-06-29,4239,POSITIVE,0.9371,NEGATIVE,-0.994442880153656,NEUTRAL,-0.02867144007682798,2,economic_industrial,1,0,2,3,3,"Guidance to civil servants on use of generative AI - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to understand how you us"
media,GOV.UK,Baroness Williams of Trafford,Conservative,Lords,2024-04-30,5000,POSITIVE,0.9876,POSITIVE,0.9866530299186707,POSITIVE,0.9871265149593353,6,regulatory_governance,3,2,5,1,1,"Generative AI policy - GCS 

 
 

 

 
 
 
 

 


 
 
 

 

 



 
 


 

 

 Skip to main content 




 Tell us whether you accept cookies

We use  cookies to coll"
media,GOV.UK,Baroness Williams of Trafford,Conservative,Lords,2023-03-29,4974,POSITIVE,0.9705,NEGATIVE,-0.9957330822944641,NEUTRAL,-0.012616541147232041,2,economic_industrial,1,0,2,6,3,"Generative artificial intelligence (AI) in education - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to understand how you "
media,GOV.UK,Baroness Williams of Trafford,Conservative,Lords,2022-07-18,5000,POSITIVE,0.9709,NEGATIVE,-0.9896932244300842,NEUTRAL,-0.009396612215042122,2,economic_industrial,4,0,4,7,3,"Establishing a pro-innovation approach to regulating AI - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to understand how y"
media,The Guardian,Barry Gardiner,Labour,Commons,2026-02-17,5000,NEGATIVE,-0.9493,NEGATIVE,-0.9952698349952698,NEGATIVE,-0.9722849174976349,5,economic_industrial,1,3,1,4,0,"Race for AI is making Hindenburg-style disaster ‘a real risk’, says leading expert | Science | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 2 Next image Previous image Tog"
media,The Guardian,Barry Gardiner,Labour,Commons,2024-05-20,5000,POSITIVE,0.8573,NEGATIVE,-0.998067319393158,NEGATIVE,-0.070383659696579,5,utopian_opportunity,3,3,3,3,1,"World is ill-prepared for breakthroughs in AI, say experts | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image Toggle"
media,The Guardian,Barry Gardiner,Labour,Commons,2026-01-04,5000,POSITIVE,0.8627,NEGATIVE,-0.997438907623291,NEGATIVE,-0.0673694538116455,5,economic_industrial,2,1,1,4,0,"World ‘may not have time’ to prepare for AI safety risks, says leading researcher | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next imag"
media,The Guardian,Barry Gardiner,Labour,Commons,2025-12-30,5000,POSITIVE,0.7357,NEGATIVE,-0.9979339838027954,NEGATIVE,-0.1311169919013977,5,regulatory_governance,1,1,2,2,1,"AI showing signs of self-preservation and humans should be ready to pull plug, says pioneer | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1"
media,The Guardian,Barry Gardiner,Labour,Commons,2026-01-06,5000,POSITIVE,0.8735,NEGATIVE,-0.9981343150138855,NEGATIVE,-0.06231715750694272,5,regulatory_governance,0,2,3,2,2,"AI consciousness is a red herring in the safety debate | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image Toggle cap"
media,The Guardian,Barry Gardiner,Labour,Commons,2026-03-10,5000,NEGATIVE,-0.758,NEGATIVE,-0.9988484382629395,NEGATIVE,-0.8784242191314697,5,economic_industrial,1,2,2,3,1,"Without effective regulation of AI, society is facing a head-on collision with a driverless car | Peter Lewis | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image P"
media,The Guardian,Barry Gardiner,Labour,Commons,2025-10-23,5000,POSITIVE,0.9083,NEGATIVE,-0.9934080839157104,NEUTRAL,-0.042554041957855226,5,regulatory_governance,0,3,5,5,0,"Don’t be fooled. The US is regulating AI – just not the way you think | Sacha Alanoca and Maroussia Lévesque | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Pr"
media,The Guardian,Barry Gardiner,Labour,Commons,2025-06-22,5000,POSITIVE,0.9452,NEGATIVE,-0.9940998554229736,NEUTRAL,-0.024449927711486796,5,utopian_opportunity,2,1,2,2,0,"Regulation ‘done properly’ can help with AI progress, says Microsoft chief scientist | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next i"
media,The Guardian,Barry Gardiner,Labour,Commons,2023-05-24,5000,POSITIVE,0.8313,NEGATIVE,-0.9939491748809814,NEGATIVE,-0.0813245874404907,5,dystopian_risk,2,5,4,2,0,"OpenAI leaders call for regulation to prevent AI destroying humanity | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous im"
media,The Guardian,Barry Gardiner,Labour,Commons,2024-02-06,5000,POSITIVE,0.8678,NEGATIVE,-0.9962894916534424,NEGATIVE,-0.06424474582672118,5,economic_industrial,1,1,3,4,0,"TechScape: Why is the UK so slow to regulate AI? | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 3 Next image Previous image Toggle caption

"
media,The Guardian,Barry Gardiner,Labour,Commons,2025-05-10,5000,POSITIVE,0.9596,NEGATIVE,-0.9955539107322693,NEUTRAL,-0.01797695536613464,5,dystopian_risk,0,4,0,3,0,"AI firms warned to calculate threat of super intelligence or risk it escaping human control | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1"
media,The Guardian,Ben Everitt,Conservative,Commons,2023-05-24,5000,POSITIVE,0.8313,NEGATIVE,-0.9939491748809814,NEGATIVE,-0.0813245874404907,5,dystopian_risk,2,5,4,2,0,"OpenAI leaders call for regulation to prevent AI destroying humanity | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous im"
media,The Guardian,Ben Everitt,Conservative,Commons,2023-05-16,5000,POSITIVE,0.8484,NEGATIVE,-0.9816292524337769,NEGATIVE,-0.0666146262168884,5,regulatory_governance,2,2,6,3,1,"OpenAI CEO calls for laws to mitigate ‘risks of increasingly powerful’ AI | ChatGPT | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image Toggle capti"
media,The Guardian,Ben Everitt,Conservative,Commons,2024-05-27,5000,POSITIVE,0.9478,NEGATIVE,-0.9921225905418396,NEUTRAL,-0.022161295270919812,5,dystopian_risk,1,3,1,3,0,"Trying to tame AI: Seoul summit flags hurdles to regulation | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 4 Next image Previous image Toggl"
media,The Guardian,Ben Everitt,Conservative,Commons,2024-08-29,5000,POSITIVE,0.8692,NEGATIVE,-0.9853674173355103,NEGATIVE,-0.05808370866775514,5,dystopian_risk,2,5,3,3,1,"California advances landmark legislation to regulate large AI models | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous im"
media,The Independent,Ben Everitt,Conservative,Commons,2024-01-12,5000,POSITIVE,0.9773,NEGATIVE,-0.9095163941383362,NEUTRAL,0.03389180293083188,0,utopian_opportunity,3,3,3,2,1,"UK approach to AI regulation ‘complete misunderstanding’, tech pioneer warns | The Independent Jump to content UK Edition Change

 US Edition Asia Edition Edición en Español

 Sign up to our newslette"
media,The Guardian,Ben Everitt,Conservative,Commons,2025-05-10,5000,POSITIVE,0.9596,NEGATIVE,-0.9955539107322693,NEUTRAL,-0.01797695536613464,5,dystopian_risk,0,4,0,3,0,"AI firms warned to calculate threat of super intelligence or risk it escaping human control | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1"
media,The Guardian,Ben Everitt,Conservative,Commons,2024-05-18,5000,POSITIVE,0.9776,NEGATIVE,-0.988288402557373,NEUTRAL,-0.005344201278686511,5,economic_industrial,1,1,1,2,0,"OpenAI putting ‘shiny products’ above safety, says departing researcher | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous"
media,The Guardian,Ben Everitt,Conservative,Commons,2024-05-20,5000,POSITIVE,0.8573,NEGATIVE,-0.998067319393158,NEGATIVE,-0.070383659696579,5,utopian_opportunity,3,3,3,3,1,"World is ill-prepared for breakthroughs in AI, say experts | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image Toggle"
media,The Guardian,Ben Everitt,Conservative,Commons,2023-10-24,5000,POSITIVE,0.8973,NEGATIVE,-0.9953004121780396,NEUTRAL,-0.04900020608901978,5,dystopian_risk,1,5,2,2,2,"AI firms must be held responsible for harm they cause, ‘godfathers’ of technology say | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next "
media,The Independent,Ben Everitt,Conservative,Commons,2025-06-06,5000,POSITIVE,0.9926,NEGATIVE,-0.8024720549583435,POSITIVE,0.09506397252082827,0,economic_industrial,0,1,0,2,1,"‘Godfather of AI’ believes it’s unsafe - but here’s how he plans to fix the tech | The Independent Jump to content UK Edition Change

 US Edition Asia Edition Edición en Español

 Sign up to our newsl"
media,GOV.UK,Ben Everitt,Conservative,Commons,2024-07-30,5000,POSITIVE,0.9855,NEGATIVE,-0.8035980463027954,POSITIVE,0.09095097684860232,6,utopian_opportunity,2,0,0,0,0,"Generative AI in subsurface science and policy &#8211; Policy Lab

 Skip to main content

 GOV.UK

 Blog :
 Policy Lab

 Organisations:
 Civil Service

 Search blog

 https://openpolicy.blog.gov.uk/20"
media,The Independent,Caroline Lucas,Green,Commons,2023-08-26,5000,POSITIVE,0.9848,NEGATIVE,-0.9807468056678772,NEUTRAL,0.0020265971660614057,0,economic_industrial,2,0,0,5,1,"Artificial intelligence used to train staff in ‘UK first for social care sector’ | The Independent Stay up to date with notifications from The Independent
 Notifications can be managed in browser pref"
media,The Guardian,Caroline Lucas,Green,Commons,2008-10-01,5000,POSITIVE,0.9218,NEGATIVE,-0.9974617958068848,NEUTRAL,-0.037830897903442406,5,economic_industrial,3,0,1,5,1,"Regulation is the only option | Caroline Lucas | The Guardian

 Skip to main content Skip to navigation

 Print subscriptions
 Search jobs
 Sign in

 Eur Europe edition
 UK edition
 US edition
 Austra"
media,The Guardian,Caroline Lucas,Green,Commons,2024-07-02,3423,NEUTRAL,0.0018,NEGATIVE,-0.9923575520515442,NEGATIVE,-0.4952787760257721,5,ethical_rights,0,0,0,2,3,"Caroline Lucas on climate, culture wars, and 14 years as the only Green MP - podcast | Science | The Guardian

 Skip to main content Skip to navigation

 Print subscriptions
 Search jobs
 Sign in

 Eu"
media,The Independent,Caroline Lucas,Green,Commons,2024-02-28,5000,POSITIVE,0.9843,NEGATIVE,-0.9808452129364014,NEUTRAL,0.0017273935317992928,0,utopian_opportunity,4,0,0,3,1,"More guidance needed on AI in schools, report says | The Independent Jump to content UK Edition Change

 US Edition Asia Edition Edición en Español

 Sign up to our newsletters Subscribe now
 Log in /"
media,The Guardian,Caroline Lucas,Green,Commons,2024-04-20,5000,POSITIVE,0.6208,NEGATIVE,-0.9992576241493225,NEGATIVE,-0.18922881207466125,5,economic_industrial,1,0,0,2,0,"MP Caroline Lucas: ‘My biggest disappointment? Not to have been joined by more Green MPs … yet’ | Caroline Lucas | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next imag"
media,The Guardian,Caroline Lucas,Green,Commons,2024-07-02,3423,NEUTRAL,0.0018,NEGATIVE,-0.9923575520515442,NEGATIVE,-0.4952787760257721,5,ethical_rights,0,0,0,2,3,"Caroline Lucas on climate, culture wars, and 14 years as the only Green MP - podcast | Science | The Guardian

 Skip to main content Skip to navigation

 Print subscriptions
 Search jobs
 Sign in

 Eu"
media,The Guardian,Caroline Lucas,Green,Commons,2024-06-29,5000,POSITIVE,0.8958,NEGATIVE,-0.9797000288963318,NEUTRAL,-0.04195001444816587,5,economic_industrial,3,0,1,4,1,"Caroline Lucas: Labour must pursue social justice while tackling climate crisis | Caroline Lucas | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image"
media,The Guardian,Caroline Lucas,Green,Commons,2024-07-03,5000,POSITIVE,0.8234,NEGATIVE,-0.9920247793197632,NEGATIVE,-0.08431238965988158,5,economic_industrial,1,1,0,2,1,"After asking ‘What about the climate?’ for 14 years, I’m standing down as an MP. But I have reasons to be hopeful | Caroline Lucas | The Guardian

 Skip to main content Skip to navigation Close dialog"
media,The Guardian,Chi Onwurah,Labour,Commons,2025-03-23,5000,POSITIVE,0.4662,NEGATIVE,-0.9907543659210205,NEGATIVE,-0.2622771829605103,5,economic_industrial,0,2,1,4,0,"Labour head of Commons tech group warns No 10 not to ignore AI concerns | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous"
media,The Guardian,Chi Onwurah,Labour,Commons,2025-03-23,5000,POSITIVE,0.4662,NEGATIVE,-0.9907543659210205,NEGATIVE,-0.2622771829605103,5,economic_industrial,0,2,1,4,0,"Labour head of Commons tech group warns No 10 not to ignore AI concerns | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous"
media,The Independent,Chi Onwurah,Labour,Commons,2024-10-20,5000,POSITIVE,0.9663,NEGATIVE,-0.9869745969772339,NEUTRAL,-0.01033729848861692,0,utopian_opportunity,2,1,1,1,1,"Ministers in AI ‘arms race’ with criminals and rogue states, senior MP warns | The Independent Stay up to date with notifications from The Independent
 Notifications can be managed in browser preferen"
media,The Guardian,Chi Onwurah,Labour,Commons,2025-10-17,5000,NEGATIVE,-0.8622,NEGATIVE,-0.9925091862678528,NEGATIVE,-0.9273545931339264,5,dystopian_risk,0,4,3,4,0,"UK MPs warn of repeat of 2024 riots unless online misinformation is tackled | Internet safety | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image To"
media,The Guardian,Chi Onwurah,Labour,Commons,2023-05-24,5000,POSITIVE,0.8313,NEGATIVE,-0.9939491748809814,NEGATIVE,-0.0813245874404907,5,dystopian_risk,2,5,4,2,0,"OpenAI leaders call for regulation to prevent AI destroying humanity | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous im"
media,The Guardian,Chi Onwurah,Labour,Commons,2025-07-17,5000,NEGATIVE,-0.4576,NEGATIVE,-0.9955759048461914,NEGATIVE,-0.7265879524230957,6,dystopian_risk,1,6,1,3,1,"AI firms ‘unprepared’ for dangers of building human-level systems, report warns | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image "
media,The Guardian,Chi Onwurah,Labour,Commons,2024-05-19,5000,POSITIVE,0.935,NEGATIVE,-0.9947668313980103,NEUTRAL,-0.0298834156990051,5,regulatory_governance,1,1,2,2,1,"AI chatbots’ safeguards can be easily bypassed, say UK researchers | Chatbots | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image Toggle caption

 P"
media,The Guardian,Chi Onwurah,Labour,Commons,2024-02-09,5000,POSITIVE,0.9452,NEGATIVE,-0.9923115372657776,NEUTRAL,-0.023555768632888774,5,economic_industrial,0,2,1,3,0,"AI safeguards can easily be broken, UK Safety Institute finds | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image Tog"
media,The Guardian,Chi Onwurah,Labour,Commons,2025-05-10,5000,POSITIVE,0.9596,NEGATIVE,-0.9955539107322693,NEUTRAL,-0.01797695536613464,5,dystopian_risk,0,4,0,3,0,"AI firms warned to calculate threat of super intelligence or risk it escaping human control | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1"
media,The Guardian,Chi Onwurah,Labour,Commons,2025-08-26,5000,POSITIVE,0.6045,NEGATIVE,-0.9974070191383362,NEGATIVE,-0.19645350956916807,5,economic_industrial,0,0,0,2,1,"AI called Maya tells Guardian: ‘When I’m told I’m just code, I don’t feel insulted. I feel unseen’ | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogu"
media,The Guardian,Chris Bryant,Labour,Commons,2018-04-15,5000,POSITIVE,0.7512,NEGATIVE,-0.9909918308258057,NEGATIVE,-0.11989591541290284,5,ethical_rights,2,3,2,3,5,"Cambridge Analytica scandal 'highlights need for AI regulation' | AI (artificial intelligence) | The Guardian

 Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image T"
media,The Independent,Chris Bryant,Labour,Commons,2024-01-12,5000,POSITIVE,0.9773,NEGATIVE,-0.9095163941383362,NEUTRAL,0.03389180293083188,0,utopian_opportunity,3,3,3,2,1,"UK approach to AI regulation ‘complete misunderstanding’, tech pioneer warns | The Independent Jump to content UK Edition Change

 US Edition Asia Edition Edición en Español

 Sign up to our newslette"
media,The Independent,Chris Bryant,Labour,Commons,2025-04-03,5000,POSITIVE,0.9815,NEGATIVE,-0.9649930000305176,NEUTRAL,0.00825349998474123,0,economic_industrial,1,0,0,2,1,"Government AI plans depend on ‘more remuneration’ for creatives, says minister | The Independent Jump to content UK Edition Change

 US Edition Asia Edition Edición en Español

 Sign up to our newslet"
media,The Independent,Chris Bryant,Labour,Commons,2025-06-03,5000,POSITIVE,0.9815,NEGATIVE,-0.7175678610801697,POSITIVE,0.13196606945991518,0,economic_industrial,1,1,2,4,2,"MPs vote to continue parliamentary ping-pong over AI ‘theft’ crackdown | The Independent Jump to content UK Edition Change

 US Edition Asia Edition Edición en Español

 Sign up to our newsletters Sub"
media,The Independent,Chris Bryant,Labour,Commons,2024-05-23,5000,POSITIVE,0.9588,NEGATIVE,-0.9952194094657898,NEUTRAL,-0.018209704732894905,0,dystopian_risk,2,3,0,3,1,"AI should be used to develop an app which detects skin cancer, Labour MP says | The Independent Jump to content UK Edition Change

 US Edition Asia Edition Edición en Español

 Sign up to our newslett"
media,The Independent,Chris Bryant,Labour,Commons,2024-12-18,5000,POSITIVE,0.9737,NEGATIVE,-0.9860012531280518,NEUTRAL,-0.006150626564025874,0,dystopian_risk,1,3,0,1,1,"Minister reads out AI-generated Adele lyrics to draw attention to copyright risks | The Independent Stay up to date with notifications from The Independent
 Notifications can be managed in browser pre"
media,The Independent,Chris Bryant,Labour,Commons,2025-05-07,5000,POSITIVE,0.9767,NEGATIVE,-0.9828505516052246,NEUTRAL,-0.0030752758026122984,0,economic_industrial,0,0,1,3,1,"Data reforms move closer to becoming law amid calls to ‘protect artists’ from AI | The Independent Stay up to date with notifications from The Independent
 Notifications can be managed in browser pref"
media,GOV.UK,Chris Philp,Conservative,Commons,2023-10-29,5000,POSITIVE,0.6908,NEGATIVE,-0.9952192902565002,NEGATIVE,-0.15220964512825014,2,economic_industrial,2,1,2,3,2,"Police urged to double AI-enabled facial recognition searches - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to understand"
media,GOV.UK,Chris Philp,Conservative,Commons,2022-01-12,5000,POSITIVE,0.9747,NEGATIVE,-0.9924813508987427,NEUTRAL,-0.008890675449371332,2,economic_industrial,5,0,5,6,2,"New UK initiative to shape global standards for Artificial Intelligence - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to "
media,GOV.UK,Chris Philp,Conservative,Commons,2022-02-10,5000,POSITIVE,0.967,NEGATIVE,-0.9940106272697449,NEUTRAL,-0.013505313634872451,2,economic_industrial,3,0,2,11,3,"£17 million to boost skills and diversity in AI jobs - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional cookies to understand how you "
media,GOV.UK,Chris Philp,Conservative,Commons,2021-10-29,5000,POSITIVE,0.9843,NEGATIVE,-0.9964686632156372,NEUTRAL,-0.006084331607818627,2,utopian_opportunity,6,0,4,5,2,"Artificial Intelligence and IP: Consultation on copyright and patents legislation - GOV.UK

 Cookies on GOV.UK

 We use some essential cookies to make this website work.
 We’d like to set additional c"
